  0.00864205  0.06598535  0.00255801 -0.00831185  0.02436971
  0.06831162 -0.01075812 -0.01112644  0.00108852  0.00522264
  0.00780984 -0.00548730  0.06958871 -0.00057643  0.00336914
 -0.00383718  0.06877933 -0.00708449 -0.01323351  0.01471846
  0.06112105 -0.00915317 -0.01669605 -0.00175193 -0.00035052
  0.01458141  0.01630407  0.07332724  0.05327246 -0.03991406
  0.02113668  0.06330251  0.01222080 -0.00340318  0.03408218
  0.06111431 -0.00920636 -0.01670771 -0.00174537 -0.00038304
  0.01226621 -0.00595450  0.07096779 -0.06910487 -0.01972924
  0.00864514  0.06600451  0.00255792 -0.00831396  0.02437517
  0.08284155 -0.01394060 -0.00000146  0.00675448  0.01641294
 -0.00342622 -0.02679566  0.06439693  0.01409952  0.06973727
 -0.01198995  0.07059147 -0.01337901 -0.01644698  0.00841548
  0.05641162 -0.00810531 -0.02032978 -0.00360790 -0.00398961
  0.01900301  0.03053627  0.07576708  0.08844172 -0.06819203
  0.02929667  0.06153795  0.01853516 -0.00019568  0.04042622
  0.05640070 -0.00818898 -0.02035294 -0.00359714 -0.00404678
  0.01517491 -0.00625727  0.07186671 -0.11386650 -0.03481797
  0.00864524  0.06600279  0.00255810 -0.00831340  0.02437493
  0.09232052 -0.01601903  0.00726526  0.01045019  0.02372257
 -0.01076182 -0.04070359  0.06100304  0.02368578  0.11308666
 -0.00205571  0.04566976 -0.00235278  0.00564172  0.08747207
  0.06953960  0.00147696 -0.00982472  0.06828683 -0.00585233
  0.00781040 -0.00548814  0.06959194 -0.00057630  0.00336915
  0.01932197  0.08621260  0.00747375 -0.02226029 -0.03875754
  0.06700098 -0.02297619 -0.01241631 -0.06611129  0.01629903
  0.00781028 -0.00548788  0.06959251 -0.00057628  0.00336986
 -0.00948822  0.03155641 -0.00575284  0.01532244  0.13127955
  0.07038593  0.00997566 -0.00892088  0.11494366 -0.01353369
  0.00781066 -0.00548787  0.06959403 -0.00057629  0.00336984
  0.02673328  0.10024660  0.01088743 -0.03194332 -0.08258104
  0.06608754 -0.03145720 -0.01331189 -0.11276677  0.02399022
  0.00781040 -0.00548843  0.06959459 -0.00057618  0.00337023
 -0.00229209 -0.00023962 -0.04375481 -0.00001824  0.00000634
 -0.01298495 -0.04375991  0.00023963 -0.00000003  0.00000044
 -0.01268918  0.00000004  0.00000637 -0.05020174  0.00000011
 -0.06643193  0.04356115  0.02741732 -0.00000102  0.00000188
 -0.05001898 -0.02224681  0.04353554  0.00001076 -0.00000198
 -0.01123316  0.00000895 -0.00000506  0.01721571  0.04295832
  0.06183826 -0.04325813  0.02789294  0.00000729  0.00000777
 -0.05001366 -0.02272246 -0.04328923 -0.00001561 -0.00000050
 -0.00505329 -0.00000751 -0.00000737  0.01721546 -0.04294479
 -0.00229259 -0.00026045 -0.04754369 -0.00001910  0.00000611
  0.06103758  0.05272236 -0.00028885  0.00000481 -0.00000638
 -0.02177926 -0.00000168 -0.00002702  0.01723879 -0.00001355
 -0.10832792  0.09613827  0.11933357  0.00002247 -0.00000359
 -0.07420714  0.01010475  0.09543592  0.00002418 -0.00000555
 -0.01028426  0.00001974 -0.00002421  0.11593924  0.12723248
  0.10372614 -0.09482551  0.12037950  0.00003712  0.00001393
 -0.07419719  0.00905874 -0.09554074 -0.00003270 -0.00000440
 -0.00006769 -0.00001742 -0.00002809  0.11593861 -0.12718824
 -0.00229271 -0.00024953 -0.04554122 -0.00001902  0.00000617
  0.10938453  0.17499270 -0.00095839  0.00000851 -0.00001679
 -0.02771991 -0.00000310 -0.00007332  0.11599756 -0.00004481
 -0.01093383 -0.00014729 -0.02689058 -0.00001242  0.00002509
 -0.01637484 -0.02688639  0.00014726 -0.00000004 -0.04556531
 -0.01268842  0.00000006  0.00001011 -0.06052294  0.00000012
  0.00635197 -0.00014572 -0.02688495 -0.00000553 -0.00001732
 -0.00958806 -0.02688820  0.00014576  0.00000002  0.04556931
 -0.01268925  0.00000006  0.00000928 -0.06052282  0.00000012
 -0.01693335 -0.00001843 -0.00358723 -0.00001190  0.00004558
 -0.01873179 -0.00357559  0.00001845 -0.00000010 -0.11015600
 -0.01268879  0.00000006  0.00000972 -0.06001480  0.00000012
  0.01235277 -0.00001650 -0.00358359  0.00002527 -0.00004847
 -0.00723256 -0.00357465  0.00001649  0.00000013  0.11016754
 -0.01268978  0.00000006  0.00000925 -0.06001470  0.00000012
 -0.00000705 -0.00004376 -0.04085896  0.00000000  0.00000405
 -0.00000641 -0.04085878  0.00004381 -0.00000001  0.00000000
  0.00001149 -0.00000001  0.00000064 -0.00000035  0.00000033
  0.00000116  0.00913198 -0.02961538 -0.12785177 -0.04998219
 -0.00000155 -0.04018537  0.00920737 -0.07381505  0.08655709
 -0.02478465 -0.00000033  0.00000052  0.00000055 -0.00000078
 -0.00000041 -0.00919436 -0.02959605  0.12785189 -0.04998167
 -0.00000991 -0.04020464 -0.00912257 -0.07381486 -0.08655740
 -0.02480810  0.00000506 -0.00000777 -0.00000121 -0.00000066
 -0.00000632 -0.00004789 -0.04548642 -0.00000011  0.09992920
 -0.00000437 -0.02431845  0.00002565  0.14763029  0.00000031
  0.04958330 -0.00000479 -0.00000421 -0.00000033  0.00000433
  0.00001246  0.00788787 -0.03713000  0.05802174 -0.05670451
  0.00000460 -0.04628699  0.00798332  0.03349920  0.09821902
 -0.07342503 -0.00000188 -0.00000270 -0.00000035  0.00000027
  0.00001110 -0.00796438 -0.03711296 -0.05802164 -0.05670449
 -0.00001629 -0.04630394 -0.00788709  0.03349938 -0.09821904
 -0.07350231  0.00001371 -0.00002350  0.00000064  0.00000022
 -0.00000602 -0.00005294 -0.05087318 -0.00000010  0.11338535
 -0.00000466 -0.03255393  0.00003335 -0.06699785  0.00000002
  0.14685315 -0.00001196 -0.00000537  0.00000014 -0.00000183
 -0.04558334  0.00002003  0.02665700 -0.00000000  0.00000729
 -0.00002520  0.02666002 -0.00002006  0.00000111 -0.00000005
  0.00001462  0.00000002  0.00000458  0.00000038 -0.01820444
  0.04556649  0.00002355  0.02666405  0.00000000  0.00000463
  0.00001722  0.02665849 -0.00002346 -0.00000211  0.00000006
  0.00001506 -0.00000003 -0.00000179 -0.00000051  0.01820363
 -0.11018527  0.00014262  0.15353688  0.00000000 -0.00000158
 -0.00004576  0.15354337 -0.00014269 -0.00000075  0.00000004
  0.00001409  0.00000003  0.00000508  0.00000057 -0.02190462
  0.11016245  0.00014706  0.15355164  0.00000000 -0.00000052
  0.00004830  0.15353795 -0.00014687  0.00000295 -0.00000003
  0.00001454 -0.00000004 -0.00000252 -0.00000060  0.02190395
 -0.00000051  0.00000006  0.00033761 -0.06178075  0.00000605
  0.00000005  0.00000056  0.06178030  0.00033761  0.00000002
  0.00000107  0.00000002 -0.00000001  0.00000106  0.02584079
  0.00000207 -0.00000291  0.03697002  0.03129982 -0.00001713
 -0.00000296 -0.00000088 -0.07379009 -0.03753806 -0.00001005
 -0.08203464 -0.14178025  0.00000044  0.00000615  0.12793443
  0.00000111  0.00000377 -0.03731076  0.03089443 -0.00001626
  0.00000265 -0.00000178 -0.07419544  0.03672907  0.00000952
 -0.08175785  0.14194010 -0.00000012  0.00000697  0.12793424
  0.00000078 -0.00000049 -0.00052160  0.09544866 -0.00000340
  0.00000068 -0.00000183 -0.00966244 -0.00005341  0.00000041
  0.16380353 -0.00015980 -0.00000051  0.00000563  0.12790748
  0.00000211  0.00000068  0.05335834  0.03015671  0.00000516
 -0.00000376  0.00000103 -0.09137737 -0.05401041  0.00000386
  0.03219373  0.05564145 -0.00000014 -0.00000230 -0.04389242
  0.00000191 -0.00000102 -0.05368467  0.02957156  0.00000531
  0.00000316  0.00000092 -0.09196239  0.05300839 -0.00000399
  0.03208629 -0.05570349 -0.00000035 -0.00000324 -0.04389236
  0.00000109 -0.00000041 -0.00067001  0.12258443 -0.00000639
 -0.00000014  0.00000025  0.00103031  0.00000573  0.00000013
 -0.06428568  0.00006203  0.00000056 -0.00000202 -0.04388410
  0.11365702 -0.00011022  0.00053381 -0.09779746  0.00001414
 -0.00011023 -0.11365519  0.09779289  0.00053377 -0.00000002
 -0.00000215 -0.00000002  0.00000005 -0.00000048 -0.06165497
 -0.11366225  0.00011057  0.00053485 -0.09778554 -0.00000894
  0.00011057  0.11365497  0.09779354  0.00053487  0.00000004
  0.00000199 -0.00000004  0.00000001 -0.00000554 -0.06164608
 -0.05806432  0.00005478 -0.00017053  0.03105754 -0.00000338
  0.00005478  0.05806329 -0.03105550 -0.00017055  0.00000001
 -0.00000287 -0.00000002  0.00000006 -0.00000077 -0.07704489
  0.05806914 -0.00005651 -0.00016987  0.03105109  0.00000352
 -0.00005650 -0.05806191 -0.03105619 -0.00016995 -0.00000002
  0.00000218 -0.00000005  0.00000002 -0.00000633 -0.07703369
 -0.00007090 -0.02599703 -0.00000227  0.00000176  0.00000024
 -0.02599545  0.00007089  0.00000003 -0.00000023 -0.00000078
  0.00000001  0.00000243 -0.00000187 -0.00000072  0.00000002
  0.10310985  0.15406941  0.00679863 -0.00000052  0.00000151
  0.03605223  0.10259409 -0.01178444  0.00000357  0.00000057
 -0.00000517  0.00001427 -0.00001671 -0.07291108  0.12504529
 -0.10226990  0.15462798  0.00679992 -0.00000094 -0.00000226
  0.03549367 -0.10278906  0.01178363 -0.00000334  0.00000100
  0.00000620  0.00001268 -0.00001668 -0.07182068 -0.12567491
 -0.00006374 -0.02351136 -0.01360008 -0.00000054  0.00000001
  0.21363785 -0.00058122  0.00000077  0.00000047  0.00000642
