  0.00000000  0.00000176  0.00002356  0.00122302  0.11324760
  0.00000000  0.00002362 -0.00000176  0.11319969 -0.00121297
 -0.02275570  0.00015720  0.00000000 -0.00059471  0.00177033
 -0.00000008 -0.00000102  0.00002369 -0.01500796  0.11340724
 -0.00000005  0.00002204 -0.00000170  0.10382409 -0.00111678
  0.56383833 -0.45791090 -0.67205927 -0.00051141  0.00192636
  0.00000008  0.00000453  0.00002329  0.01745375  0.11306345
 -0.00000005  0.00002205 -0.00000160  0.10382415 -0.00111055
  0.56383832 -0.35282855  0.73272865 -0.00051389  0.00163033
 -0.00000000  0.00000176  0.00002358  0.00122299  0.11324522
  0.00000009  0.00002666 -0.00000198  0.13192019 -0.00141124
  0.56383830  0.81121113 -0.06066938 -0.00075897  0.00175473
 -0.00176384 -0.00000014 -0.00000133 -0.01627144 -0.00000018
  0.00061269 -0.00369049 -0.01627121  0.00000133  0.00000000
  0.11325172 -0.00002062  0.00000000  0.00000000 -0.00000000
 -0.00194223 -0.49779116  0.34815344  0.60420583 -0.28755378
  0.00050961 -0.29109029  0.20230543  0.34808825  0.49805811
  0.11389500 -0.00002137 -0.00000005 -0.00000008  0.00000000
 -0.00158508  0.49779087 -0.34805485  0.60426264 -0.28755380
  0.00050951 -0.29109030  0.20224862 -0.34812125 -0.49805810
  0.11375374 -0.00002137 -0.00000005  0.00000008  0.00000000
 -0.00176380 -0.00000013  0.00000010  0.00129837  0.57509794
  0.00081877  0.57110798  0.80521370 -0.00006570 -0.00000001
  0.11213475 -0.00001942  0.00000010 -0.00000000  0.00000000
  0.00002944 -0.01590281
 -0.01590270 -0.00002944
  0.00000000 -0.00000000
 -0.35655324  0.18776745
  0.60039787 -0.35508991
  0.00000001  0.00000002
  0.35585550  0.18908643
  0.59907891  0.35731067
  0.00000001 -0.00000002
 -0.00149114  0.80539749
 -0.01722534 -0.00003188
 -0.00000003 -0.00000000
