  0.00001266  0.09288708  0.00002370  0.00000001  0.00000002
  0.09287721 -0.00001266  0.00000336  0.00000002 -0.00000001
 -0.00000336 -0.00002370  0.09288619 -0.00000000  0.00002985
 -0.00189854  0.09287039  0.00002363  0.00000001  0.00000002
  0.09173810 -0.00000180  0.00000332  0.00000002 -0.00000001
 -0.00000341 -0.00002369  0.09289630  0.16223737 -0.09361674
  0.00192386  0.09286987  0.00002377  0.00000001  0.00000002
  0.09173810 -0.00002321  0.00000331  0.00000002 -0.00000001
 -0.00000333 -0.00002366  0.09289630 -0.16221913 -0.09364833
  0.00001266  0.09285539  0.00002369  0.00000001  0.00000002
  0.09507090 -0.00001296  0.00000344  0.00000002 -0.00000001
 -0.00000334 -0.00002372  0.09280579 -0.00001825  0.18735502
 -0.00000000 -0.00000051 -0.00000015 -0.05261349  0.00000170
 -0.00155090 -0.00000000 -0.05261035  0.00000015 -0.00000000
 -0.00000000  0.09132644 -0.00000000 -0.00000089 -0.00000000
 -0.11469979  0.00000106  0.09376445  0.10853985 -0.06623118
 -0.06777281  0.00000091  0.00026791  0.09376799  0.11471580
 -0.00000000 -0.09445226  0.00000000  0.00000092  0.00000000
  0.11469979  0.00000106 -0.09376385  0.10854037 -0.06623118
 -0.06777281 -0.00000091  0.00026739 -0.09376799 -0.11471580
 -0.00000000 -0.09445226  0.00000000  0.00000092  0.00000000
 -0.00000000 -0.00000052 -0.00000015 -0.05387311  0.13245166
  0.13088224  0.00000001  0.16268542 -0.00000045 -0.00000000
 -0.00000000 -0.09445205  0.00000000  0.00000092  0.00000000
 -0.00000003 -0.07464700
  0.07464539 -0.00000003
 -0.00000000 -0.00000000
  0.06608024  0.03905914
 -0.11536424 -0.06607457
 -0.00000000  0.00000000
 -0.06608021  0.03905919
 -0.11536418  0.06607466
  0.00000000  0.00000000
  0.00000006  0.15351917
 -0.00091095  0.00000000
  0.00000000  0.00000000
