 -0.00000000 -0.00000009  0.11326776  0.00000000  0.00000001
 -0.00000000  0.11305411  0.00000009  0.00000000 -0.00000001
 -0.02275367 -0.00000000 -0.00000000  0.11326758 -0.00000000
  0.00000000 -0.03058229  0.11326130  0.00000002  0.00000002
  0.00000000  0.09539513 -0.00000102  0.00000001 -0.00000000
  0.56384036  0.00000001 -0.00000007  0.11287637  0.70435636
 -0.00000000  0.03058212  0.11326136 -0.00000002 -0.00000000
 -0.00000000  0.09539513  0.00000117  0.00000001 -0.00000000
  0.56384036 -0.00000007  0.00000003  0.11287637 -0.70435636
  0.00000000 -0.00000009  0.11326775  0.00000000  0.00000001
 -0.00000000  0.14835540  0.00000012 -0.00000003 -0.00000002
  0.56384033  0.00000006  0.00000005  0.11404678 -0.00000000
 -0.00000001 -0.00000000 -0.00000000 -0.01627247 -0.00000018
 -0.00000001 -0.00695435 -0.01627224  0.00000000  0.00000000
 -0.00010867  0.00000001 -0.00000000  0.00000000 -0.00000000
  0.00000001 -0.49711581  0.34810279  0.60423399 -0.28755380
 -0.00000000 -0.29396434  0.20227849  0.34810331  0.49805813
 -0.40676880  0.00000001  0.00000000  0.00000000 -0.00000000
 -0.00000002  0.49711580 -0.34810267  0.60423406 -0.28755380
 -0.00000000 -0.29396434  0.20227842 -0.34810335 -0.49805813
 -0.40676880 -0.00000001 -0.00000000 -0.00000000 -0.00000000
 -0.00000001 -0.00000000  0.00000000  0.00130061  0.57509788
 -0.00000002  0.56706450  0.80521267 -0.00000008  0.00000000
  0.81321164  0.00000002 -0.00000000  0.00000000 -0.00000000
  0.00000000 -0.01590308
 -0.01590297 -0.00000000
 -0.00000000  0.00000000
 -0.35620637  0.18842453
  0.59973832 -0.35620224
  0.00000000  0.00000000
  0.35620636  0.18842454
  0.59973830  0.35620227
 -0.00000000 -0.00000000
 -0.00000002  0.80539860
 -0.01722887 -0.00000000
 -0.00000000  0.00000000
